time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,gender,subject,total_exam_entries,grade,percentage_achieving
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Computer Science,16923,2,6.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Computer Science,78454,2,7.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Computer Science,61531,1,5.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Computer Science,16923,1,3.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Computer Science,78454,1,4.9
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Computer Science,61531,Covid impacted,1.3
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Computer Science,16923,Covid impacted,2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Computer Science,78454,Covid impacted,1.4
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,91AstarG,94.4
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,91AstarG,93.7
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,91AstarG,93.8
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,94AstarC,70.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,94AstarC,76.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,94AstarC,76.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,97AstarA,25.8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,97AstarA,34.5
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,97AstarA,34
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,9 to 5,57.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,9 to 5,65.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,9 to 5,64.8
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,9,8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,9,9.8
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,9,9.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,8,7.6
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,8,11.3
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,8,11.1
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,7,10.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,7,13.3
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,7,13.2
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,6,15.8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,6,15.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,6,15.9
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,5,15.6
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,5,14.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,5,14.9
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,4,12.9
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,4,11.7
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,4,11.8
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,3,15.8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,3,9.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,3,10
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,2,5.8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,2,5.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,2,5.2
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,1,2.7
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,1,1.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,1,2
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Dance,449,Covid impacted,3.8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Dance,7826,Covid impacted,4.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Dance,8275,Covid impacted,4.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,91AstarG,96.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,91AstarG,97.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,91AstarG,96.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,94AstarC,66.4
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,94AstarC,80
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,94AstarC,70.4
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,97AstarA,21.7
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,97AstarA,38.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,97AstarA,26.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,9 to 5,51.5
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,9 to 5,69.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,9 to 5,56.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,9,5.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,9,11.8
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,9,7.1
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,8,7
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,8,12.8
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,8,8.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,7,9.5
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,7,13.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,7,10.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,6,14.4
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,6,16.7
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,6,15
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,5,15.4
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,5,14.3
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,5,15.1
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,4,14.9
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,4,10.8
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,4,13.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,3,14.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,3,9.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,3,12.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,2,10.1
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,2,5.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,2,8.8
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,1,5.6
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,1,2.8
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,1,4.7
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Design & Technology,54962,Covid impacted,1.3
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Design & Technology,22951,Covid impacted,1.3
202122,Academic year,National,E92000001,England,Final,All schools,Total,Design & Technology,77913,Covid impacted,1.3
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,91AstarG,97.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,91AstarG,97.8
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,91AstarG,97.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,94AstarC,70.6
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,94AstarC,85.2
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,94AstarC,80
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,97AstarA,22.3
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,97AstarA,40.5
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,97AstarA,34
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,9 to 5,56.5
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,9 to 5,75.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,9 to 5,68.9
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,9,5.6
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,9,12.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,9,10.3
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,8,7.2
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,8,13.7
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,8,11.4
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,7,9.5
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,7,13.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,7,12.3
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,6,17.4
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,6,20.3
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,6,19.2
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,5,16.8
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,5,14.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,5,15.6
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,4,14
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,4,9.6
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,4,11.2
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,3,15.3
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,3,7.9
202122,Academic year,National,E92000001,England,Final,All schools,Total,Drama,53585,3,10.5
202122,Academic year,National,E92000001,England,Final,All schools,Boys,Drama,19013,2,7.9
202122,Academic year,National,E92000001,England,Final,All schools,Girls,Drama,34572,2,3.4
